Shop_ID,Kod,Ilosc,StawkaVAT,shop_zn,shop_sb,shop_sn,data
461,35142088579,7.05,0.0,2.2,3.15,3.15,2024-01-25
461,3510000906,2.13,0.0,3.37,4.48,4.48,2024-01-25
461,5832750018903,1.17,0.0,4.8,7.39,7.39,2024-01-25
461,4430833897543,7.0,0.0,3.97,5.55,5.55,2024-01-25
461,4425372772659,9.0,23.0,9.76,16.54,13.44,2024-01-25
461,5832750007270,3.54,0.0,11.79,16.52,16.52,2024-01-25
461,4430833900839,8.0,0.0,2.64,3.98,3.98,2024-01-25
461,35142086328,1.13,0.0,2.25,3.82,3.82,2024-01-25
461,4425372984003,10.0,23.0,5.8,10.27,8.35,2024-01-25
461,4425816005162,4.0,0.0,0.79,1.12,1.12,2024-01-25
461,4425816005162,10.0,0.0,0.52,0.74,0.74,2024-01-25
461,4427820525243,9.0,23.0,2.49,4.42,3.57,2024-01-25
461,4428811509069,8.0,23.0,1.51,2.78,2.26,2024-01-25
461,4425194324426,3.0,0.0,3.04,4.27,4.27,2024-01-25
461,4425486808164,2.0,23.0,1.18,2.03,1.65,2024-01-25
461,4425258026263,7.0,0.0,2.55,3.07,3.07,2024-01-25
461,4425258021517,5.0,0.0,2.23,3.8,3.8,2024-01-25
461,4430833904431,6.0,0.0,4.07,5.69,5.69,2024-01-25
461,4430833904431,2.0,0.0,2.98,4.16,4.16,2024-01-25
461,4425482285756,3.0,0.0,4.71,6.61,6.61,2024-01-25
461,4425482285756,9.0,0.0,3.16,4.44,4.44,2024-01-25
461,4425147765477,6.0,0.0,4.26,6.01,6.01,2024-01-25
461,5716725333135,6.0,0.0,5.64,9.71,9.71,2024-01-25
461,4426092002634,5.0,0.0,2.02,3.03,3.03,2024-01-25
461,4425194348129,6.0,0.0,5.78,8.24,8.24,2024-01-25
461,4425194346632,10.0,0.0,8.02,11.2,11.2,2024-01-25
461,4428959956252,4.0,23.0,0.55,1.27,1.03,2024-01-25
461,3007425345140,4.0,23.0,2.73,4.45,3.61,2024-01-25
461,3007425345140,7.0,23.0,1.97,3.2,2.6,2024-01-25
461,4425646660147,10.0,8.0,2.76,4.25,3.94,2024-01-25
461,4425518273284,10.0,0.0,2.96,4.21,4.21,2024-01-25
461,35142085431,2.0,0.0,1.05,1.46,1.46,2024-01-25
461,3510000868,4.12,0.0,3.33,4.49,4.49,2024-01-25
461,4425398258262,7.0,0.0,1.75,2.11,2.11,2024-01-25
461,4426929753190,8.0,23.0,9.63,14.92,12.13,2024-01-25
461,5832750008749,1.62,0.0,17.58,23.9,23.9,2024-01-25
461,35142086695,4.14,0.0,5.75,7.6,7.6,2024-01-25
461,35142091560,5.37,0.0,17.45,23.57,23.57,2024-01-25
461,3510003789,6.12,0.0,3.0,4.13,4.13,2024-01-25
461,3510000918,3.2,0.0,6.03,8.55,8.55,2024-01-25
461,35142089511,8.28,5.0,6.79,10.64,10.13,2024-01-25
461,4425851250384,9.0,8.0,1.98,3.26,3.02,2024-01-25
461,4425851279160,3.0,8.0,1.89,2.93,2.72,2024-01-25
461,5716657712172,6.0,23.0,14.72,25.04,20.36,2024-01-25
461,3510003789,3.09,0.0,2.12,2.94,2.94,2024-01-25
461,4427243325075,5.0,0.0,4.19,5.28,5.28,2024-01-25
461,35142097521,4.0,0.0,0.96,1.26,1.26,2024-01-25
461,3510000906,8.22,0.0,9.31,11.94,11.94,2024-01-25
461,35142088687,2.12,0.0,1.26,1.76,1.76,2024-01-25
461,35142097746,9.0,0.0,1.24,1.55,1.55,2024-01-25
461,35142085431,6.0,0.0,1.44,2.02,2.02,2024-01-25
461,35142097745,3.0,0.0,4.82,6.13,6.13,2024-01-25
461,35142091539,2.16,0.0,7.05,9.76,9.76,2024-01-25
461,4426380750008,8.0,0.0,3.81,5.79,5.79,2024-01-25
461,35142091539,1.36,0.0,16.67,23.08,23.08,2024-01-25
461,35142091539,2.43,0.0,25.34,35.07,35.07,2024-01-25
461,35142092469,6.56,0.0,7.51,12.14,12.14,2024-01-25
461,4425705003009,11.0,23.0,9.53,14.6,11.87,2024-01-25
461,35142091539,7.17,0.0,11.24,15.55,15.55,2024-01-25
461,4425398258285,9.0,0.0,2.06,2.47,2.47,2024-01-25
461,4425398258262,3.0,0.0,2.66,3.2,3.2,2024-01-25
461,4430833904431,3.0,0.0,2.59,3.62,3.62,2024-01-25
461,38238823,3.0,23.0,2.51,4.64,3.76,2024-01-25
461,4427243325150,6.0,0.0,6.5,8.28,8.28,2024-01-25
461,3510000918,5.31,0.0,7.18,10.18,10.18,2024-01-25
461,4430582617905,3.0,0.0,4.15,5.25,5.25,2024-01-25
461,4427243325316,8.0,0.0,8.66,11.43,11.43,2024-01-25
461,4425851274000,8.0,8.0,1.74,2.79,2.59,2024-01-25
461,35142087702,5.51,0.0,20.68,27.34,27.34,2024-01-25
461,4425329253198,3.0,0.0,3.82,5.52,5.52,2024-01-25
461,3510000906,9.22,0.0,9.6,12.32,12.32,2024-01-25
461,3750119594421,10.0,0.0,2.3,3.35,3.35,2024-01-25
461,35142084327,7.49,0.0,17.09,23.68,23.68,2024-01-25
461,3510000906,4.12,0.0,3.52,4.69,4.69,2024-01-25
461,3510003423,5.19,0.0,5.13,6.9,6.9,2024-01-25
461,4425329253198,9.0,0.0,4.05,5.84,5.84,2024-01-25
461,4427110769306,2.0,23.0,1.77,4.41,3.58,2024-01-25
461,4430060484080,3.0,0.0,5.96,8.81,8.81,2024-01-25
461,4430060481390,7.0,0.0,4.39,6.43,6.43,2024-01-25
461,4427391807235,9.0,23.0,6.35,11.39,9.26,2024-01-25
461,3750119662925,9.0,23.0,7.8,13.75,11.17,2024-01-25
461,4430665854733,3.0,23.0,2.11,4.05,3.29,2024-01-25
461,4425428928214,9.0,0.0,6.59,9.69,9.69,2024-01-25
461,4426191014081,7.0,23.0,2.31,4.29,3.49,2024-01-25
461,5716658066629,5.0,0.0,5.4,8.07,8.07,2024-01-25
461,6533250394291,2.0,23.0,17.0,28.64,23.29,2024-01-25
461,4425717000474,10.0,8.0,5.42,8.35,7.74,2024-01-25
461,35142083890,4.31,0.0,6.47,9.0,9.0,2024-01-25
461,3510004427,1.05,0.0,3.32,4.17,4.17,2024-01-25
461,35142097746,5.0,0.0,2.0,2.5,2.5,2024-01-25
461,35142097746,9.0,0.0,1.21,1.51,1.51,2024-01-25
461,4427820528190,10.0,23.0,1.69,2.88,2.34,2024-01-25
461,3010800694320,5.0,23.0,3.87,6.1,4.96,2024-01-25
461,4425615009159,6.0,0.0,3.87,5.13,5.13,2024-01-25
461,5832750008749,4.31,0.0,8.76,11.92,11.92,2024-01-25
461,4427243326299,6.0,0.0,6.83,8.57,8.57,2024-01-25
461,4427243325042,2.0,0.0,2.17,2.76,2.76,2024-01-25
461,35142091497,4.26,0.0,13.71,18.98,18.98,2024-01-25
461,35142091501,3.68,0.0,23.04,31.54,31.54,2024-01-25
461,4425250509749,8.0,0.0,3.25,4.59,4.59,2024-01-25
461,3510004427,5.13,0.0,5.37,6.72,6.72,2024-01-25
461,4425851264973,8.0,8.0,1.38,2.26,2.09,2024-01-25
461,4427820525261,8.0,23.0,0.53,0.93,0.75,2024-01-25
461,3510000945,5.0,0.0,5.68,6.47,6.47,2024-01-25
461,35142083890,9.32,0.0,9.21,12.78,12.78,2024-01-25
461,4430833897543,4.0,0.0,4.36,6.1,6.1,2024-01-25
461,4428959956252,6.0,23.0,0.77,1.75,1.43,2024-01-25
461,4428687772508,3.0,23.0,0.65,1.28,1.04,2024-01-25
461,4428687772508,2.0,23.0,0.83,1.61,1.32,2024-01-25
461,4427715758579,12.0,23.0,72.91,94.13,76.5,2024-01-25
461,35142090127,3.05,0.0,1.7,2.23,2.23,2024-01-25
461,35142091539,4.14,0.0,5.51,7.62,7.62,2024-01-25
461,35142091499,6.18,0.0,9.02,12.43,12.43,2024-01-25
461,35142091894,3.38,0.0,20.93,28.88,28.88,2024-01-25
461,5832750008121,4.35,0.0,7.68,7.68,7.68,2024-01-25
461,4425657750219,5.0,23.0,10.59,16.28,13.22,2024-01-25
461,44304939,4.0,23.0,17.26,22.47,18.26,2024-01-25
461,4425250504122,4.0,0.0,3.27,4.81,4.81,2024-01-25
461,5716657732344,9.0,0.0,1.4,2.24,2.24,2024-01-25
461,4425705003009,8.0,23.0,3.53,5.39,4.38,2024-01-25
461,4427820528190,2.0,23.0,2.12,3.62,2.94,2024-01-25
461,4427820528190,7.0,23.0,1.49,2.54,2.06,2024-01-25
461,4425705001513,3.0,23.0,3.24,4.71,3.84,2024-01-25
461,4425712830846,6.0,8.0,2.25,3.08,2.86,2024-01-25
461,4425717001742,8.0,0.0,4.59,6.98,6.98,2024-01-25
461,5832750008749,2.19,0.0,4.49,6.11,6.11,2024-01-25
461,4427715759138,5.0,23.0,14.09,18.2,14.8,2024-01-25
461,4425010501635,9.0,23.0,2.78,4.15,3.38,2024-01-25
461,44297893,9.0,23.0,15.13,19.45,15.81,2024-01-25
461,4427715946688,10.0,23.0,12.76,16.47,13.39,2024-01-25
461,35142089631,4.32,0.0,9.67,13.12,13.12,2024-01-25
461,35142091497,6.22,0.0,9.21,12.75,12.75,2024-01-25
461,4425783005691,3.0,8.0,3.67,5.84,5.41,2024-01-25
461,6534075651229,6.0,0.0,1.63,2.4,2.4,2024-01-25
461,4425717001742,2.0,0.0,2.77,4.22,4.22,2024-01-25
461,4430731112336,10.0,0.0,18.54,27.24,27.24,2024-01-25
461,63750014886,9.0,23.0,19.38,31.99,26.01,2024-01-25
461,4427333878023,13.0,8.0,16.92,26.16,24.19,2024-01-25
461,4427820527883,4.0,23.0,0.88,1.52,1.23,2024-01-25
461,35142093314,7.12,0.0,3.92,5.23,5.23,2024-01-25
461,44959026,12.0,23.0,5.79,10.31,8.36,2024-01-25
461,4427243325042,7.0,0.0,3.32,4.21,4.21,2024-01-25
461,35142085431,7.0,0.0,4.27,5.96,5.96,2024-01-25
461,4427243287541,6.0,0.0,3.95,5.03,5.03,2024-01-25
461,35142090601,7.35,0.0,10.03,15.04,15.04,2024-01-25
461,3510000906,8.19,0.0,9.99,12.81,12.81,2024-01-25
461,4425587252976,6.0,0.0,2.65,4.64,4.64,2024-01-25
461,4425372782535,3.0,0.0,4.92,7.15,7.15,2024-01-25
461,4425372782535,3.0,0.0,5.21,7.57,7.57,2024-01-25
461,4425372772671,7.0,23.0,3.96,6.7,5.45,2024-01-25
461,4425851269302,6.0,8.0,2.4,4.3,3.98,2024-01-25
461,44304174,6.0,23.0,14.99,19.42,15.79,2024-01-25
461,4431172883355,2.0,0.0,5.88,8.17,8.17,2024-01-25
461,35142091275,9.17,0.0,4.89,6.5,6.5,2024-01-25
461,35142086328,5.27,0.0,3.13,5.3,5.3,2024-01-25
461,4427243325785,6.0,0.0,2.57,3.29,3.29,2024-01-25
461,4427921725363,4.0,0.0,8.01,10.22,10.22,2024-01-25
461,35142091560,1.19,0.0,8.73,11.81,11.81,2024-01-25
461,4425482285738,5.0,0.0,3.65,2.93,2.93,2024-01-25
461,4425482285738,9.0,0.0,3.89,3.12,3.12,2024-01-25
461,4425482285738,8.0,0.0,2.69,2.16,2.16,2024-01-25
461,4425482285774,6.0,0.0,3.25,2.6,2.6,2024-01-25
461,35142091293,7.16,0.0,6.44,8.26,8.26,2024-01-25
461,4427715758423,10.0,23.0,14.37,18.53,15.07,2024-01-25
461,35142086513,3.25,0.0,11.03,14.71,14.71,2024-01-25
461,5832750006601,3.32,0.0,12.43,15.91,15.91,2024-01-25
461,5832750006722,6.17,0.0,1.43,2.33,2.33,2024-01-25
461,6984473860890,2.0,23.0,4.53,8.33,6.78,2024-01-25
461,6534075651229,4.0,0.0,1.93,2.83,2.83,2024-01-25
461,6534075651229,9.0,0.0,1.61,2.37,2.37,2024-01-25
461,35142085431,10.0,0.0,1.49,2.08,2.08,2024-01-25
461,3510000906,5.66,0.0,29.7,38.08,38.08,2024-01-25
461,35142091499,2.23,0.0,11.48,15.83,15.83,2024-01-25
461,35142089436,4.15,0.0,8.71,11.05,11.05,2024-01-25
461,35142085431,10.0,0.0,1.07,1.5,1.5,2024-01-25
461,4426929757806,2.0,23.0,14.92,24.43,19.86,2024-01-25
461,5716658066629,4.0,0.0,4.94,7.39,7.39,2024-01-25
461,35142087702,1.1,0.0,6.61,8.74,8.74,2024-01-25
461,5832750007270,9.31,0.0,6.61,9.25,9.25,2024-01-25
461,35142091068,6.25,0.0,7.8,10.97,10.97,2024-01-25
461,3510000922,8.31,0.0,11.46,15.71,15.71,2024-01-25
461,35142091501,7.25,0.0,9.84,13.47,13.47,2024-01-25
461,4427820527220,8.0,0.0,2.26,3.54,3.54,2024-01-25
461,4427820527191,4.0,0.0,1.57,2.46,2.46,2024-01-25
461,35142091501,3.18,0.0,7.26,9.93,9.93,2024-01-25
461,35142089833,8.21,0.0,5.53,7.85,7.85,2024-01-25
461,44304340,7.0,23.0,18.78,24.38,19.82,2024-01-25
461,4429523587628,6.0,23.0,0.78,1.79,1.46,2024-01-25
461,4425372767623,8.0,23.0,5.52,10.29,8.36,2024-01-25
461,4427820529532,2.0,0.0,2.95,3.81,3.81,2024-01-25
461,35142091499,3.14,0.0,4.6,6.34,6.34,2024-01-25
461,4425482285774,5.0,0.0,4.23,3.4,3.4,2024-01-25
461,4425482285738,7.0,0.0,2.75,2.21,2.21,2024-01-25
461,4426411582510,2.0,0.0,2.41,3.53,3.53,2024-01-25
461,4425010501635,10.0,23.0,3.38,5.04,4.1,2024-01-25
461,3023025084468,10.0,23.0,14.32,19.42,15.79,2024-01-25
461,4425010503183,8.0,23.0,2.87,4.35,3.55,2024-01-25
461,4425010503183,5.0,23.0,2.12,3.23,2.63,2024-01-25
461,4426929756201,6.0,23.0,13.74,21.97,17.86,2024-01-25
461,4425522762424,5.0,0.0,6.59,9.48,9.48,2024-01-25
461,4427243330263,10.0,0.0,9.63,12.16,12.16,2024-01-25
461,4425063757603,7.0,0.0,2.47,3.93,3.93,2024-01-25
461,4425063758689,5.0,8.0,2.33,4.07,3.76,2024-01-25
461,35142091275,2.11,0.0,2.98,3.96,3.96,2024-01-25
461,35142086513,6.19,0.0,10.73,15.32,15.32,2024-01-25
461,35142091503,5.2,5.0,6.44,9.45,9.01,2024-01-25
461,35142091499,9.22,0.0,9.5,13.08,13.08,2024-01-25
461,44306694,3.0,23.0,8.21,10.73,8.72,2024-01-25
461,44306790,2.0,23.0,7.72,10.1,8.21,2024-01-25
461,35142098883,9.0,23.0,16.56,21.59,17.56,2024-01-25
461,44304150,9.0,23.0,17.87,23.2,18.86,2024-01-25
461,5832750010672,8.43,0.0,18.79,25.25,25.25,2024-01-25
461,4430833904244,9.0,0.0,3.86,5.56,5.56,2024-01-25
461,4425147750025,3.0,0.0,2.3,3.38,3.38,2024-01-25
461,4427243325075,5.0,0.0,6.31,7.96,7.96,2024-01-25
461,4427243325075,4.0,0.0,5.57,7.02,7.02,2024-01-25
461,3510004503,3.31,0.0,14.39,18.47,18.47,2024-01-25
461,4430833899033,7.0,0.0,3.08,4.46,4.46,2024-01-25
461,4430833899658,10.0,0.0,5.59,8.35,8.35,2024-01-25
461,4428959956252,2.0,23.0,0.69,1.59,1.3,2024-01-25
461,35142091500,8.31,0.0,7.99,11.11,11.11,2024-01-25
461,4425250513282,5.0,0.0,2.54,3.76,3.76,2024-01-25
461,4425372782421,4.0,0.0,4.0,6.03,6.03,2024-01-25
461,35142087702,3.24,0.0,8.7,11.51,11.51,2024-01-25
461,4426929757806,10.0,23.0,10.33,16.9,13.74,2024-01-25
461,5832750010672,8.34,0.0,9.67,12.99,12.99,2024-01-25
461,44297991,5.0,23.0,21.35,27.33,22.22,2024-01-25
461,35142089976,2.31,0.0,2.64,2.64,2.64,2024-01-25
461,35142089981,7.92,0.0,26.35,36.35,36.35,2024-01-25
461,35142087347,9.34,0.0,15.4,24.28,24.28,2024-01-25
461,4427243325042,10.0,0.0,3.37,4.28,4.28,2024-01-25
461,4425615009171,10.0,0.0,4.19,5.52,5.52,2024-01-25
461,4425783005691,4.0,8.0,2.36,3.75,3.47,2024-01-25
461,4425615000192,7.0,0.0,6.32,8.85,8.85,2024-01-25
461,5709779839689,6.0,8.0,2.67,6.53,6.06,2024-01-25
461,5832750010672,8.17,0.0,6.13,8.24,8.24,2024-01-25
461,44304168,6.0,23.0,11.35,14.7,11.95,2024-01-25
461,3022950036954,4.0,23.0,18.95,24.8,20.17,2024-01-25
461,44959026,6.0,23.0,4.8,8.56,6.94,2024-01-25
461,35142091539,3.17,0.0,7.02,9.71,9.71,2024-01-25
461,35142091497,5.28,0.0,12.11,16.75,16.75,2024-01-25
461,5832750001626,4.25,0.0,14.58,12.54,12.54,2024-01-25
461,4425076520515,7.0,23.0,2.11,3.79,3.09,2024-01-25
461,4425076500106,10.0,23.0,1.12,2.02,1.64,2024-01-25
461,4428959956252,2.0,23.0,0.75,1.72,1.4,2024-01-25
461,35142090601,4.28,0.0,8.29,12.44,12.44,2024-01-25
461,4430833899033,4.0,0.0,3.17,4.58,4.58,2024-01-25
461,4425561765567,3.0,0.0,6.11,6.42,6.42,2024-01-25
461,5832750008121,5.16,0.0,4.21,4.21,4.21,2024-01-25
461,44305244,6.0,23.0,20.25,26.37,21.43,2024-01-25
461,4427820526533,3.0,23.0,0.02,0.28,0.22,2024-01-25
461,44292735,4.0,23.0,20.98,27.22,22.13,2024-01-25
461,4431208930215,6.0,23.0,3.29,5.52,4.49,2024-01-25
461,4426169963371,7.0,23.0,2.77,4.95,4.03,2024-01-25
461,35142091068,9.14,0.0,4.1,5.77,5.77,2024-01-25
461,4427243325785,5.0,0.0,4.48,5.73,5.73,2024-01-25
461,3510001578,9.0,0.0,5.01,6.43,6.43,2024-01-25
461,3510000945,5.0,0.0,4.99,5.68,5.68,2024-01-25
461,44297824,9.0,23.0,22.79,29.47,23.96,2024-01-25
461,35142087702,1.17,0.0,7.31,9.66,9.66,2024-01-25
461,5832750008121,6.47,0.0,10.66,11.02,11.02,2024-01-25
461,35142089511,6.2,5.0,6.85,10.73,10.21,2024-01-25
461,5832750010672,9.22,0.0,9.38,12.6,12.6,2024-01-26
461,4427243334890,7.0,0.0,5.13,6.51,6.51,2024-01-26
461,35142085431,5.0,0.0,3.85,5.38,5.38,2024-01-26
461,4425147771108,7.0,0.0,3.89,5.55,5.55,2024-01-26
461,35142085428,2.0,0.0,2.49,3.71,3.71,2024-01-26
461,3510001140,6.0,0.0,5.26,6.71,6.71,2024-01-26
461,35142083889,4.2,0.0,4.85,7.45,7.45,2024-01-26
461,4425518314626,7.0,0.0,4.7,6.67,6.67,2024-01-26
461,5716657519343,6.0,0.0,7.27,10.6,10.6,2024-01-26
461,35142097521,12.0,0.0,12.68,16.77,16.77,2024-01-26
461,44297893,8.0,23.0,10.72,13.77,11.2,2024-01-26
461,3510003540,3.0,0.0,0.53,0.69,0.69,2024-01-26
461,35142086695,5.09,0.0,2.92,3.87,3.87,2024-01-26
461,3022950025662,11.0,23.0,42.13,55.1,44.81,2024-01-26
461,3510000945,4.0,0.0,10.44,11.89,11.89,2024-01-26
461,3510003540,6.0,0.0,3.78,4.94,4.94,2024-01-26
461,35142097521,9.0,0.0,4.43,5.87,5.87,2024-01-26
461,4427243287541,6.0,0.0,5.87,7.48,7.48,2024-01-26
461,4429278085899,5.0,0.0,1.42,2.45,2.45,2024-01-26
461,4425257258649,4.0,23.0,6.18,10.64,8.65,2024-01-26
461,4426621503544,7.0,0.0,5.25,7.41,7.41,2024-01-26
461,35142087702,1.41,0.0,21.87,28.93,28.93,2024-01-26
461,4430731116082,8.0,0.0,2.23,3.31,3.31,2024-01-26
461,4425851269302,5.0,8.0,2.61,4.69,4.35,2024-01-26
461,35142085431,5.0,0.0,2.72,3.81,3.81,2024-01-26
461,35142097521,5.0,0.0,2.65,3.5,3.5,2024-01-26
461,35142085428,10.0,0.0,3.32,4.95,4.95,2024-01-26
461,35142097521,3.0,0.0,0.97,1.28,1.28,2024-01-26
461,38238823,4.0,23.0,2.5,4.62,3.74,2024-01-26
461,35142090439,6.06,0.0,2.36,3.28,3.28,2024-01-26
461,3510000945,8.0,0.0,3.69,4.2,4.2,2024-01-26
461,3510000945,8.0,0.0,3.84,4.37,4.37,2024-01-26
461,3510000945,5.0,0.0,5.12,5.83,5.83,2024-01-26
461,4427243331681,9.0,0.0,7.97,9.85,9.85,2024-01-26
461,4426871250027,4.0,0.0,2.16,3.2,3.2,2024-01-26
461,35142085431,8.0,0.0,1.69,2.36,2.36,2024-01-26
461,35142089503,6.29,0.0,9.1,12.62,12.62,2024-01-26
461,35142090601,4.22,0.0,5.01,7.51,7.51,2024-01-26
461,4431193727727,10.0,0.0,2.06,3.09,3.09,2024-01-26
461,4428677250507,9.0,0.0,5.21,7.34,7.34,2024-01-26
461,4430582617917,9.0,0.0,7.34,9.25,9.25,2024-01-26
461,35142090369,3.51,0.0,19.63,25.89,25.89,2024-01-26
461,4427243327539,10.0,0.0,4.29,5.42,5.42,2024-01-26
461,4427243325075,7.0,0.0,5.31,6.69,6.69,2024-01-26
461,3006882313641,8.0,0.0,3.38,4.82,4.82,2024-01-26
461,3006882313641,9.0,0.0,2.56,3.64,3.64,2024-01-26
461,4427820525094,8.0,0.0,2.82,3.48,3.48,2024-01-26
461,4425494091900,8.0,0.0,8.1,10.9,10.9,2024-01-26
461,4425762007425,4.0,0.0,7.54,10.33,10.33,2024-01-26
461,4427243325785,2.0,0.0,2.64,3.38,3.38,2024-01-26
461,4426380750072,6.0,0.0,4.96,7.14,7.14,2024-01-26
461,4426871250027,4.0,0.0,2.47,3.66,3.66,2024-01-26
461,35142088579,6.31,0.0,7.56,10.83,10.83,2024-01-26
461,4430833898012,2.0,0.0,5.3,7.43,7.43,2024-01-26
461,35142085431,7.0,0.0,1.94,2.71,2.71,2024-01-26
461,35142089436,6.14,0.0,6.19,7.86,7.86,2024-01-26
461,30063525,4.0,23.0,3.18,6.64,5.4,2024-01-26
461,30063525,8.0,23.0,5.06,10.57,8.59,2024-01-26
461,4425800551161,3.0,0.0,3.01,4.41,4.41,2024-01-26
461,4425800553330,2.0,0.0,1.75,2.56,2.56,2024-01-26
461,35142085431,3.0,0.0,2.6,3.64,3.64,2024-01-26
461,4427820529368,6.0,0.0,5.79,7.53,7.53,2024-01-26
461,35142089833,1.17,0.0,5.43,7.7,7.7,2024-01-26
461,35142091977,3.37,0.0,19.73,27.39,27.39,2024-01-26
461,35142089503,9.21,0.0,5.99,8.3,8.3,2024-01-26
461,35142091980,2.12,0.0,2.71,3.76,3.76,2024-01-26
461,35142085431,5.0,0.0,1.98,2.78,2.78,2024-01-26
461,35142085431,3.0,0.0,1.36,1.9,1.9,2024-01-26
461,3510003540,7.0,0.0,0.76,0.99,0.99,2024-01-26
461,3510000945,4.0,0.0,2.87,3.27,3.27,2024-01-26
461,4430582618493,9.0,0.0,5.55,6.94,6.94,2024-01-26
461,4427820526649,9.0,0.0,3.5,3.92,3.92,2024-01-26
461,5709778976738,2.0,23.0,2.12,3.72,3.03,2024-01-26
461,35142090601,4.17,0.0,3.59,5.39,5.39,2024-01-26
461,4427243325785,4.0,0.0,3.8,4.86,4.86,2024-01-26
461,35142085431,6.0,0.0,3.87,5.41,5.41,2024-01-26
461,35142092004,8.16,0.0,5.87,8.17,8.17,2024-01-26
461,35142091977,7.62,0.0,18.6,25.84,25.84,2024-01-26
461,5832750006722,6.28,0.0,1.4,2.3,2.3,2024-01-26
461,35142089631,2.47,0.0,11.13,15.11,15.11,2024-01-26
461,35142090439,4.67,0.0,37.46,52.04,52.04,2024-01-26
461,35142091980,6.47,0.0,9.39,13.05,13.05,2024-01-26
461,44304322,8.0,23.0,20.75,26.96,21.92,2024-01-26
461,35142089188,2.38,0.0,19.29,28.32,28.32,2024-01-26
461,35142085431,4.0,0.0,3.07,4.29,4.29,2024-01-26
461,35142091980,3.22,0.0,3.21,4.45,4.45,2024-01-26
461,4425851250476,8.0,8.0,2.18,3.44,3.2,2024-01-26
461,5709773485149,5.0,8.0,9.04,14.05,13.03,2024-01-26
461,3510001425,1.25,0.0,12.55,17.43,17.43,2024-01-26
461,35142088848,2.34,0.0,6.26,10.04,10.04,2024-01-26
461,35142091980,5.23,0.0,6.75,9.39,9.39,2024-01-26
461,4427243326008,4.0,0.0,3.61,4.63,4.63,2024-01-26
461,4427243326008,3.0,0.0,9.23,11.85,11.85,2024-01-26
461,35142090081,4.34,0.0,16.92,23.85,23.85,2024-01-26
461,4427820527191,5.0,0.0,2.91,4.55,4.55,2024-01-26
461,4425851250179,6.0,8.0,2.31,3.53,3.28,2024-01-26
461,35142090439,6.0,0.0,31.62,43.92,43.92,2024-01-26
461,3510000945,8.0,0.0,4.04,4.6,4.6,2024-01-26
461,3510001140,7.0,0.0,3.86,4.86,4.86,2024-01-26
461,40868604,10.0,23.0,4.42,7.44,6.05,2024-01-26
461,44267712,2.0,23.0,12.83,16.81,13.67,2024-01-26
461,4425327777210,11.0,0.0,2.78,3.99,3.99,2024-01-26
461,35142088687,6.44,0.0,5.44,7.56,7.56,2024-01-26
461,35142091666,4.0,0.0,4.53,5.74,5.74,2024-01-26
461,35142091977,6.42,0.0,18.54,25.74,25.74,2024-01-26
461,5832750018903,6.29,0.0,12.92,19.86,19.86,2024-01-26
461,5832750018903,6.38,0.0,9.48,14.59,14.59,2024-01-26
461,35142091560,4.22,0.0,7.4,9.99,9.99,2024-01-26
461,35142091497,9.11,0.0,4.18,5.77,5.77,2024-01-26
461,35142091501,6.25,0.0,5.75,7.88,7.88,2024-01-26
461,4427820528384,6.0,0.0,1.71,2.98,2.98,2024-01-26
461,35142090601,2.23,0.0,5.28,7.91,7.91,2024-01-26
461,35142091501,1.23,0.0,6.68,9.14,9.14,2024-01-26
461,4427243325785,6.0,0.0,4.15,5.3,5.3,2024-01-26
461,35142097746,4.0,0.0,2.11,2.64,2.64,2024-01-26
461,4427243325075,8.0,0.0,13.19,16.64,16.64,2024-01-26
461,35142089674,4.28,0.0,4.0,6.78,6.78,2024-01-26
461,35142087702,4.14,0.0,7.99,10.57,10.57,2024-01-26
461,35142089671,1.16,0.0,7.86,10.47,10.47,2024-01-26
461,35142091083,2.71,0.0,14.14,20.2,20.2,2024-01-26
461,35142091276,9.43,0.0,7.83,11.54,11.54,2024-01-26
461,3510001242,3.74,0.0,16.81,22.66,22.66,2024-01-26
461,35142091977,4.94,0.0,30.98,43.04,43.04,2024-01-26
461,35142091980,2.49,0.0,7.39,10.28,10.28,2024-01-26
461,35142090439,3.68,0.0,30.46,42.31,42.31,2024-01-26
461,4428959956252,6.0,23.0,0.81,1.86,1.52,2024-01-26
461,35142090439,3.87,0.0,42.56,59.12,59.12,2024-01-26
461,44304340,19.0,23.0,104.82,136.05,110.58,2024-01-26
461,35142089511,8.17,5.0,5.87,9.2,8.75,2024-01-26
461,4425329253151,2.0,0.0,2.99,4.23,4.23,2024-01-26
461,4425147758966,10.0,0.0,4.24,6.18,6.18,2024-01-26
461,44271778,4.0,23.0,1.74,3.11,2.53,2024-01-26
461,4425329253238,7.0,0.0,5.66,7.88,7.88,2024-01-26
461,5832750010672,3.17,0.0,8.43,11.33,11.33,2024-01-26
461,35142089502,1.09,0.0,4.81,6.61,6.61,2024-01-26
461,35142086513,8.11,0.0,5.51,7.95,7.95,2024-01-26
461,35142091894,9.4,0.0,24.49,33.79,33.79,2024-01-26
461,3510000945,5.0,0.0,2.92,3.33,3.33,2024-01-26
461,4425250510832,10.0,0.0,3.92,6.77,6.77,2024-01-26
461,4427820528190,2.0,23.0,1.49,2.53,2.06,2024-01-26
461,4427820528185,6.0,23.0,2.19,3.73,3.03,2024-01-26
461,4425800602513,8.0,0.0,5.31,7.56,7.56,2024-01-26
